			log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000066279.15	ENSG00000066279	15	0.967781844	0.267694708	3.615244581	0.000300064	0.003205097
ENSG00000139192.10	ENSG00000139192	10	0.967767045	0.237930447	4.067436753	4.75E-05	0.000752922
ENSG00000064989.11	ENSG00000064989	11	0.967188027	0.34841319	2.775979946	0.00550356	0.028633609
ENSG00000015285.9	ENSG00000015285	9	0.966696431	0.347670119	2.780499036	0.005427542	0.028309283
ENSG00000120509.9	ENSG00000120509	9	0.96564032	0.271066208	3.562378085	0.000367511	0.003744528
ENSG00000100889.10	ENSG00000100889	10	0.964619452	0.219885403	4.386918995	1.15E-05	0.000243886
ENSG00000186298.10	ENSG00000186298	10	0.964571445	0.301532161	3.198900713	0.001379527	0.010251383
ENSG00000152078.8	ENSG00000152078	8	0.964499653	0.305492183	3.157199122	0.001592925	0.01148137
ENSG00000134216.17	ENSG00000134216	17	0.96406885	0.304495369	3.166119912	0.001544871	0.011196803
ENSG00000198736.10	ENSG00000198736	10	0.963954946	0.276594195	3.48508741	0.000491976	0.004683549
ENSG00000122068.11	ENSG00000122068	11	0.963914332	0.280432528	3.437241525	0.000587671	0.005354914
ENSG00000113739.9	ENSG00000113739	9	0.963702012	0.281651028	3.421617239	0.000622499	0.005570257
ENSG00000119314.14	ENSG00000119314	14	0.963108766	0.262717355	3.665950296	0.000246422	0.002741473
ENSG00000070367.14	ENSG00000070367	14	0.962864526	0.27431207	3.51010631	0.000447928	0.004340454
ENSG00000112531.15	ENSG00000112531	15	0.962647841	0.321812692	2.991329634	0.002777655	0.017304213
ENSG00000071082.9	ENSG00000071082	9	0.961515747	0.23905924	4.022081501	5.77E-05	0.000874784
ENSG00000123091.4	ENSG00000123091	4	0.961029493	0.261259934	3.678441915	0.000234663	0.002636427
ENSG00000113312.9	ENSG00000113312	9	0.960514978	0.295714566	3.248115207	0.001161722	0.008991201
ENSG00000224593.1	ENSG00000224593	1	0.960413302	0.338920377	2.833743162	0.004600629	0.024986762
ENSG00000104522.14	ENSG00000104522	14	0.960245946	0.279050087	3.441123976	0.000579303	0.005289248
ENSG00000189308.9	ENSG00000189308	9	0.960156874	0.235141027	4.083323469	4.44E-05	0.000714166
ENSG00000127184.9	ENSG00000127184	9	0.960092981	0.224703519	4.272710041	1.93E-05	0.000365025
ENSG00000143183.15	ENSG00000143183	15	0.959914797	0.280566254	3.421348023	0.000623115	0.005573027
ENSG00000151611.12	ENSG00000151611	12	0.959891872	0.256936083	3.735916964	0.000187032	0.002202396
ENSG00000244716.3	ENSG00000244716	3	0.959505704	0.290638943	3.301366618	0.000962151	0.007774396
ENSG00000122952.15	ENSG00000122952	15	0.959098977	0.253505652	3.783343572	0.000154736	0.001903833
ENSG00000133119.11	ENSG00000133119	11	0.958463584	0.27021719	3.547011889	0.000389627	0.003910794
ENSG00000054967.11	ENSG00000054967	11	0.958382644	0.255323301	3.753604312	0.00017431	0.002086037
ENSG00000111224.12	ENSG00000111224	12	0.958354917	0.273616197	3.502551856	0.000460824	0.004437089
ENSG00000138722.8	ENSG00000138722	8	0.958190206	0.249879887	3.834603166	0.000125767	0.001617352
ENSG00000267120.3	ENSG00000267120	3	0.95798449	0.317517714	3.017105652	0.002552008	0.016262267
ENSG00000117906.12	ENSG00000117906	12	0.957896579	0.225502088	4.247839068	2.16E-05	0.000397492
ENSG00000115339.12	ENSG00000115339	12	0.957847097	0.245200518	3.906382848	9.37E-05	0.001286204
ENSG00000121858.9	ENSG00000121858	9	0.957744131	0.332163991	2.883347255	0.003934734	0.022293556
ENSG00000198223.13	ENSG00000198223	13	0.956649342	0.311031578	3.075730603	0.002099875	0.014141228
ENSG00000170421.10	ENSG00000170421	10	0.956231793	0.30407084	3.144766505	0.001662194	0.011841899
ENSG00000118855.17	ENSG00000118855	17	0.956132635	0.224146829	4.265653192	1.99E-05	0.000372941
ENSG00000088986.9	ENSG00000088986	9	0.955841452	0.226869268	4.213181722	2.52E-05	0.000450939
ENSG00000228696.7	ENSG00000228696	7	0.955775817	0.321684277	2.971161116	0.002966761	0.018109255
ENSG00000274629.1	ENSG00000274629	1	0.955736132	0.35732501	2.674696999	0.007479682	0.036116359
ENSG00000100852.11	ENSG00000100852	11	0.955291463	0.311548193	3.066271877	0.002167461	0.01451191
ENSG00000138166.5	ENSG00000138166	5	0.954988302	0.249627831	3.825648362	0.000130428	0.001665065
ENSG00000117560.7	ENSG00000117560	7	0.954972757	0.37144735	2.570950516	0.010141982	0.045166343
ENSG00000167283.6	ENSG00000167283	6	0.954808068	0.289390486	3.299376156	0.000969	0.00780008
ENSG00000113595.13	ENSG00000113595	13	0.954654308	0.289695769	3.295368487	0.000982927	0.007880965
ENSG00000155962.11	ENSG00000155962	11	0.954624461	0.32772499	2.912882725	0.003581091	0.020836602
ENSG00000128609.13	ENSG00000128609	13	0.954578902	0.269552321	3.541349215	0.000398086	0.003973808
ENSG00000174842.15	ENSG00000174842	15	0.954472008	0.347462437	2.746978972	0.006014699	0.030532244
ENSG00000135069.12	ENSG00000135069	12	0.954108783	0.278898385	3.420990703	0.000623935	0.005578162
ENSG00000143815.13	ENSG00000143815	13	0.954012219	0.27169873	3.511287003	0.000445943	0.004323061
ENSG00000101347.8	ENSG00000101347	8	0.953661065	0.244464085	3.901027286	9.58E-05	0.001304767
ENSG00000187790.9	ENSG00000187790	9	0.9534716	0.266818721	3.573480891	0.000352267	0.00362
ENSG00000132646.9	ENSG00000132646	9	0.95334478	0.257336251	3.704665695	0.00021167	0.002433346
ENSG00000023697.11	ENSG00000023697	11	0.952837379	0.24833493	3.836904382	0.000124595	0.001606816
ENSG00000087502.16	ENSG00000087502	16	0.952623743	0.257881429	3.694037782	0.000220721	0.002512026
ENSG00000163848.17	ENSG00000163848	17	0.952513574	0.290811428	3.275365006	0.001055255	0.008305575
ENSG00000123838.9	ENSG00000123838	9	0.951928432	0.250931917	3.793572549	0.000148495	0.001850054
ENSG00000244398.1	ENSG00000244398	1	0.951615429	0.369602923	2.57469671	0.010032802	0.04485682
ENSG00000235027.1	ENSG00000235027	1	0.95073433	0.343904721	2.764528289	0.005700516	0.029336458
ENSG00000170473.15	ENSG00000170473	15	0.950558876	0.287420347	3.307208012	0.000942309	0.007660298
ENSG00000165898.12	ENSG00000165898	12	0.95022179	0.294601764	3.225445015	0.00125777	0.009555861
ENSG00000205364.3	ENSG00000205364	3	0.950185591	0.32807128	2.896277883	0.003776179	0.021655613
ENSG00000136827.11	ENSG00000136827	11	0.949914417	0.285244456	3.330176616	0.000867909	0.007188991
ENSG00000117226.10	ENSG00000117226	10	0.949656451	0.250088596	3.7972801	0.000146292	0.001828616
ENSG00000111679.15	ENSG00000111679	15	0.949634865	0.304457488	3.119104975	0.001814013	0.012661935
ENSG00000237943.5	ENSG00000237943	5	0.94957477	0.370105956	2.565683567	0.010297272	0.045662674
ENSG00000111885.6	ENSG00000111885	6	0.949480752	0.269580204	3.522071498	0.000428189	0.004192025
ENSG00000107560.9	ENSG00000107560	9	0.949314108	0.252874857	3.754086591	0.000173975	0.002083121
ENSG00000171766.14	ENSG00000171766	14	0.948574659	0.266609142	3.557922472	0.0003738	0.003789945
ENSG00000143575.13	ENSG00000143575	13	0.948248682	0.288379854	3.288193222	0.001008326	0.008036246
ENSG00000198286.8	ENSG00000198286	8	0.947981714	0.352690877	2.687854368	0.007191275	0.034996948
ENSG00000184983.8	ENSG00000184983	8	0.947698176	0.281153267	3.370752849	0.000749631	0.006426778
ENSG00000025039.13	ENSG00000025039	13	0.947465825	0.238799221	3.967625276	7.26E-05	0.001043871
ENSG00000142875.18	ENSG00000142875	18	0.946961083	0.282963999	3.346577968	0.000818157	0.006864001
ENSG00000104320.12	ENSG00000104320	12	0.946114007	0.255914811	3.696988091	0.000218173	0.002486752
ENSG00000164919.9	ENSG00000164919	9	0.945964966	0.22422417	4.218835852	2.46E-05	0.000441616
ENSG00000000419.11	ENSG00000000419	11	0.945732605	0.271627188	3.481730277	0.000498185	0.004726699
ENSG00000159399.8	ENSG00000159399	8	0.945728756	0.250996438	3.767897127	0.000164629	0.001993231
ENSG00000119421.6	ENSG00000119421	6	0.945223862	0.230989322	4.092067343	4.28E-05	0.000691578
ENSG00000144048.9	ENSG00000144048	9	0.945023496	0.267410179	3.533984753	0.000409345	0.004065801
ENSG00000165678.18	ENSG00000165678	18	0.944663249	0.263340639	3.587229266	0.00033421	0.003472067
ENSG00000165732.11	ENSG00000165732	11	0.944634504	0.309193273	3.055158653	0.002249415	0.014892723
ENSG00000165806.18	ENSG00000165806	18	0.944549934	0.237999984	3.968697466	7.23E-05	0.001040997
ENSG00000062716.9	ENSG00000062716	9	0.944358073	0.244925071	3.855701944	0.000115398	0.001511329
ENSG00000067082.13	ENSG00000067082	13	0.94372512	0.237356089	3.975988665	7.01E-05	0.00101808
ENSG00000196247.10	ENSG00000196247	10	0.943241977	0.29477211	3.199902387	0.001374741	0.01021942
ENSG00000126947.10	ENSG00000126947	10	0.942812179	0.250174891	3.768612325	0.000164158	0.001989646
ENSG00000166136.14	ENSG00000166136	14	0.941907973	0.274152222	3.435711607	0.000591	0.005376964
ENSG00000135211.5	ENSG00000135211	5	0.940451191	0.303500335	3.098682552	0.001943832	0.013325495
ENSG00000257594.3	ENSG00000257594	3	0.940153919	0.238769927	3.937488831	8.23E-05	0.00115691
ENSG00000147416.9	ENSG00000147416	9	0.94006793	0.23167276	4.057740447	4.95E-05	0.000779442
ENSG00000123268.7	ENSG00000123268	7	0.939505091	0.253418895	3.707320609	0.000209464	0.002417034
ENSG00000225431.1	ENSG00000225431	1	0.939077355	0.327779178	2.864969525	0.004170494	0.023236869
ENSG00000223478.1	ENSG00000223478	1	0.938906673	0.360496505	2.604482044	0.009201324	0.042132477
ENSG00000156531.15	ENSG00000156531	15	0.938897267	0.293585579	3.198036058	0.00138367	0.010275723
ENSG00000100906.9	ENSG00000100906	9	0.938806849	0.24668008	3.80576676	0.000141366	0.001782694
ENSG00000106028.9	ENSG00000106028	9	0.938624508	0.295456425	3.176862735	0.001488775	0.010864007
ENSG00000105609.15	ENSG00000105609	15	0.93849504	0.265816185	3.530616622	0.000414592	0.004099456
ENSG00000171488.13	ENSG00000171488	13	0.938382201	0.323944185	2.89674038	0.003770617	0.021629731
ENSG00000137309.18	ENSG00000137309	18	0.937906081	0.257215997	3.646375383	0.000265965	0.002917544
ENSG00000137804.11	ENSG00000137804	11	0.93778311	0.272189919	3.445326381	0.00057037	0.005230769
ENSG00000235453.6	ENSG00000235453	6	0.937423256	0.324109058	2.892308109	0.003824227	0.021832721
ENSG00000104660.16	ENSG00000104660	16	0.937362141	0.275777868	3.398975229	0.000676388	0.005939797
ENSG00000170779.10	ENSG00000170779	10	0.937175678	0.2654683	3.530273395	0.00041513	0.004102699
ENSG00000127314.16	ENSG00000127314	16	0.937101653	0.291121191	3.218940021	0.001286654	0.00972984
ENSG00000108960.6	ENSG00000108960	6	0.937020024	0.279761918	3.349348007	0.00081002	0.006820221
ENSG00000164105.3	ENSG00000164105	3	0.935368947	0.264235098	3.53991182	0.000400261	0.003990686
ENSG00000109332.18	ENSG00000109332	18	0.933873461	0.262741086	3.554348788	0.000378916	0.003824787
ENSG00000171314.8	ENSG00000171314	8	0.933723214	0.259383261	3.59978207	0.000318484	0.003350716
ENSG00000100934.13	ENSG00000100934	13	0.933064888	0.276997864	3.368491269	0.000755808	0.006472423
ENSG00000183011.12	ENSG00000183011	12	0.932625005	0.250481094	3.723334932	0.000196608	0.002294975
ENSG00000185088.11	ENSG00000185088	11	0.932621189	0.239001666	3.902153504	9.53E-05	0.001301046
ENSG00000198258.9	ENSG00000198258	9	0.932077129	0.274450446	3.39615819	0.000683389	0.005985106
ENSG00000142185.15	ENSG00000142185	15	0.931976797	0.249357931	3.737506139	0.000185855	0.002192758
ENSG00000161980.5	ENSG00000161980	5	0.931599017	0.272126992	3.423398061	0.000618434	0.005557365
ENSG00000136108.13	ENSG00000136108	13	0.931572755	0.271608304	3.429839006	0.000603939	0.00546008
ENSG00000162704.14	ENSG00000162704	14	0.931425809	0.303829926	3.06561576	0.002172223	0.014533843
ENSG00000099341.10	ENSG00000099341	10	0.931155194	0.252624244	3.685929665	0.000227869	0.002573462
ENSG00000104626.13	ENSG00000104626	13	0.930622775	0.245515888	3.790478827	0.000150357	0.001863054
ENSG00000138757.13	ENSG00000138757	13	0.930270917	0.24705538	3.765434763	0.00016626	0.002007639
ENSG00000100319.12	ENSG00000100319	12	0.930208098	0.242946101	3.828866128	0.000128735	0.00164461
ENSG00000129465.14	ENSG00000129465	14	0.929430309	0.349099968	2.662361486	0.00775945	0.037112784
ENSG00000122482.19	ENSG00000122482	19	0.929255986	0.267014388	3.480171957	0.000501092	0.004731701
ENSG00000167972.12	ENSG00000167972	12	0.92920373	0.233473699	3.97990752	6.89E-05	0.001004648
ENSG00000081154.10	ENSG00000081154	10	0.928472192	0.264075376	3.515936261	0.000438206	0.004258945
ENSG00000134255.12	ENSG00000134255	12	0.928377438	0.254872866	3.642511867	0.000269991	0.002950324
ENSG00000204220.8	ENSG00000204220	8	0.927909476	0.312467222	2.969621803	0.002981666	0.018166134
ENSG00000172465.12	ENSG00000172465	12	0.927765263	0.239334424	3.876438859	0.000105996	0.001406817
ENSG00000021355.11	ENSG00000021355	11	0.926239029	0.257059926	3.603202741	0.00031432	0.00331844
ENSG00000178343.4	ENSG00000178343	4	0.925264031	0.308981282	2.994563374	0.00274838	0.017168266
ENSG00000265808.3	ENSG00000265808	3	0.925262673	0.254470188	3.636035638	0.000276866	0.003009563
ENSG00000163132.6	ENSG00000163132	6	0.925085746	0.287127123	3.221868193	0.001273577	0.009653401
ENSG00000133302.11	ENSG00000133302	11	0.924746105	0.281046227	3.290370115	0.001000557	0.007988311
ENSG00000121236.18	ENSG00000121236	18	0.924488847	0.273685632	3.37792247	0.000730357	0.006309062
ENSG00000114942.12	ENSG00000114942	12	0.923687646	0.317159403	2.912376673	0.003586898	0.020859728
ENSG00000101752.10	ENSG00000101752	10	0.923523596	0.301961666	3.05841337	0.002225124	0.014805108
ENSG00000130545.14	ENSG00000130545	14	0.923381475	0.271942563	3.395501846	0.000685029	0.005997166
ENSG00000198918.7	ENSG00000198918	7	0.923150373	0.237271246	3.890696364	1.00E-04	0.001343327
ENSG00000115138.9	ENSG00000115138	9	0.922916447	0.319563856	2.888050159	0.003876381	0.02205099
ENSG00000096092.5	ENSG00000096092	5	0.922763954	0.211483421	4.363292157	1.28E-05	0.000264154
ENSG00000121797.9	ENSG00000121797	9	0.922415976	0.355862526	2.592057071	0.009540394	0.043299912
ENSG00000178896.6	ENSG00000178896	6	0.922343436	0.263239606	3.503817117	0.00045864	0.004421672
ENSG00000101342.8	ENSG00000101342	8	0.922274914	0.261329369	3.529166725	0.00041687	0.004114833
ENSG00000145592.12	ENSG00000145592	12	0.922080312	0.260898116	3.534254393	0.000408927	0.00406463
ENSG00000177683.12	ENSG00000177683	12	0.920663738	0.309544207	2.974256078	0.002936999	0.017985462
ENSG00000173145.10	ENSG00000173145	10	0.920641666	0.282610746	3.257631492	0.001123462	0.008736673
ENSG00000048162.18	ENSG00000048162	18	0.920607542	0.322048246	2.858601326	0.004255132	0.02356729
ENSG00000167208.13	ENSG00000167208	13	0.920508706	0.309251499	2.976569908	0.002914926	0.017893622
ENSG00000078596.9	ENSG00000078596	9	0.920381377	0.318129826	2.89309993	0.003814599	0.021805099
ENSG00000196126.9	ENSG00000196126	9	0.920030432	0.357110882	2.576315867	0.009985938	0.044726468
ENSG00000136490.7	ENSG00000136490	7	0.91889811	0.356663113	2.576375514	0.009984215	0.044726468
ENSG00000100532.10	ENSG00000100532	10	0.918767927	0.278327148	3.301035967	0.000963285	0.007778042
ENSG00000129696.11	ENSG00000129696	11	0.918608085	0.241645748	3.801465956	0.000143843	0.001803936
ENSG00000135272.8	ENSG00000135272	8	0.918523392	0.283738488	3.237218174	0.001207011	0.009275484
ENSG00000009844.14	ENSG00000009844	14	0.918475937	0.270700924	3.392954566	0.000691431	0.006039276
ENSG00000101457.11	ENSG00000101457	11	0.918284977	0.269257787	3.410430522	0.000648604	0.005751276
ENSG00000127125.8	ENSG00000127125	8	0.917845718	0.23368283	3.927741377	8.57E-05	0.001195654
ENSG00000123131.11	ENSG00000123131	11	0.91736621	0.240222807	3.818813966	0.000134095	0.001706845
ENSG00000170584.9	ENSG00000170584	9	0.917053746	0.255868721	3.584079143	0.00033827	0.003506234
ENSG00000245556.2	ENSG00000245556	2	0.916797542	0.250832605	3.655017422	0.000257165	0.002836368
ENSG00000181029.8	ENSG00000181029	8	0.91661044	0.258304191	3.548569758	0.000387329	0.003895887
ENSG00000183137.13	ENSG00000183137	13	0.916564001	0.269060157	3.406539304	0.000657921	0.005818024
ENSG00000165417.10	ENSG00000165417	10	0.916412703	0.285222373	3.212976219	0.001313672	0.009897979
ENSG00000140307.9	ENSG00000140307	9	0.916349315	0.29482444	3.108118563	0.001882825	0.013014536
ENSG00000099246.15	ENSG00000099246	15	0.915948936	0.275606539	3.323393335	0.000889294	0.007328789
ENSG00000186010.17	ENSG00000186010	17	0.915283791	0.285078764	3.210634762	0.001324422	0.009955906
ENSG00000171428.12	ENSG00000171428	12	0.914955341	0.318224738	2.875186095	0.004037894	0.022693963
ENSG00000105755.6	ENSG00000105755	6	0.914608128	0.262013754	3.490687473	0.000481779	0.004601873
ENSG00000164442.9	ENSG00000164442	9	0.914372275	0.228635871	3.999251165	6.35E-05	0.000940423
ENSG00000164211.11	ENSG00000164211	11	0.914326811	0.309343891	2.955697005	0.003119634	0.018805378
ENSG00000120656.10	ENSG00000120656	10	0.914256114	0.282968448	3.230947197	0.001233807	0.009446324
ENSG00000176597.10	ENSG00000176597	10	0.913694681	0.224845643	4.063653034	4.83E-05	0.000763643
ENSG00000152402.9	ENSG00000152402	9	0.913461873	0.350776521	2.604113496	0.009211225	0.042152372
ENSG00000205403.11	ENSG00000205403	11	0.913263631	0.199006645	4.589111246	4.45E-06	0.000115665
ENSG00000102265.10	ENSG00000102265	10	0.911632191	0.357789633	2.547955857	0.010835618	0.047448625
ENSG00000138376.9	ENSG00000138376	9	0.91119375	0.240539764	3.788121072	0.000151791	0.001873679
ENSG00000108064.9	ENSG00000108064	9	0.910667733	0.272202084	3.345557536	0.000821173	0.006882012
ENSG00000163162.7	ENSG00000163162	7	0.910505239	0.239341883	3.804203539	0.000142261	0.001788045
ENSG00000005175.8	ENSG00000005175	8	0.910493754	0.249630934	3.647359476	0.000264949	0.002910604
ENSG00000138385.14	ENSG00000138385	14	0.910472772	0.280381939	3.247258992	0.001165223	0.009006046
ENSG00000164506.13	ENSG00000164506	13	0.910141883	0.258423946	3.521894539	0.000428475	0.004192025
ENSG00000120306.8	ENSG00000120306	8	0.909960873	0.228957338	3.974368677	7.06E-05	0.001022424
ENSG00000171700.12	ENSG00000171700	12	0.909554217	0.286878892	3.17051635	0.001521683	0.011069524
ENSG00000175548.7	ENSG00000175548	7	0.909103143	0.271021671	3.354355914	0.0007955	0.006721293
ENSG00000134717.16	ENSG00000134717	16	0.90829543	0.261886684	3.468276493	0.000523808	0.004894466
ENSG00000127743.5	ENSG00000127743	5	0.907954473	0.356251566	2.548632932	0.010814606	0.0474118
ENSG00000162688.14	ENSG00000162688	14	0.90735032	0.240891292	3.766638113	0.000165461	0.002000113
ENSG00000123106.9	ENSG00000123106	9	0.906698872	0.303439945	2.98806695	0.00280748	0.017441013
ENSG00000155975.8	ENSG00000155975	8	0.906527916	0.241918469	3.747245585	0.000178787	0.002128426
ENSG00000171522.5	ENSG00000171522	5	0.906220787	0.323541241	2.800943656	0.005095341	0.027028702
ENSG00000137770.12	ENSG00000137770	12	0.905804413	0.267148983	3.390633954	0.000697312	0.006078977
ENSG00000188243.11	ENSG00000188243	11	0.905451018	0.216091037	4.190136847	2.79E-05	0.000490018
ENSG00000155287.9	ENSG00000155287	9	0.905176134	0.260012279	3.481282261	0.000499019	0.004726699
ENSG00000136560.12	ENSG00000136560	12	0.90498148	0.260835538	3.469548227	0.000521334	0.004883381
ENSG00000115084.11	ENSG00000115084	11	0.904915367	0.247936912	3.64978074	0.000262464	0.002888884
ENSG00000213178.3	ENSG00000213178	3	0.904880095	0.288312263	3.138541824	0.001697907	0.012047307
ENSG00000101057.14	ENSG00000101057	14	0.904505836	0.269154946	3.360539532	0.000777904	0.006604495
ENSG00000184182.17	ENSG00000184182	17	0.904455505	0.245839029	3.679055797	0.000234099	0.002632487
ENSG00000163512.12	ENSG00000163512	12	0.904453595	0.238825865	3.787083936	0.000152426	0.001878458
