			log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000107611.13	ENSG00000107611	13	-1.365989035	0.295088655	-4.629080149	3.67E-06	0.000136305
ENSG00000228727.7	ENSG00000228727	7	-1.366001722	0.424821458	-3.215472519	0.0013023	0.012270888
ENSG00000140955.9	ENSG00000140955	9	-1.366429605	0.440396345	-3.102726943	0.001917465	0.016202666
ENSG00000250686.2	ENSG00000250686	2	-1.366561658	0.447997187	-3.050379995	0.00228552	0.018237668
ENSG00000163395.15	ENSG00000163395	15	-1.367621	0.465339921	-2.938972001	0.003293028	0.023540819
ENSG00000167701.12	ENSG00000167701	12	-1.368654038	0.342565539	-3.995305664	6.46E-05	0.001342887
ENSG00000162006.8	ENSG00000162006	8	-1.36898743	0.506042621	-2.705280883	0.006824666	0.039495535
ENSG00000179832.16	ENSG00000179832	16	-1.369515447	0.296275062	-4.622445907	3.79E-06	0.000140165
ENSG00000116544.10	ENSG00000116544	10	-1.370722611	0.472163572	-2.903067267	0.003695273	0.025536016
ENSG00000234409.6	ENSG00000234409	6	-1.372958322	0.404354115	-3.39543551	0.000685195	0.00767494
ENSG00000265511.1	ENSG00000265511	1	-1.37359181	0.510176892	-2.692383427	0.007094333	0.040717845
ENSG00000260735.1	ENSG00000260735	1	-1.373597025	0.386495535	-3.553979024	0.000379449	0.00500376
ENSG00000101605.11	ENSG00000101605	11	-1.374048316	0.322633995	-4.258845429	2.05E-05	0.000542368
ENSG00000251201.7	ENSG00000251201	7	-1.374280785	0.480163106	-2.862112409	0.004208276	0.027965946
ENSG00000170485.15	ENSG00000170485	15	-1.374512437	0.225178715	-6.104095745	1.03E-09	1.28E-07
ENSG00000224713.4	ENSG00000224713	4	-1.377047057	0.492231115	-2.797561987	0.005148989	0.032258805
ENSG00000131584.17	ENSG00000131584	17	-1.377410973	0.31885875	-4.319815512	1.56E-05	0.000443268
ENSG00000135519.6	ENSG00000135519	6	-1.377470416	0.507503704	-2.714207612	0.006643452	0.038768929
ENSG00000147799.10	ENSG00000147799	10	-1.379214395	0.380050628	-3.629028067	0.00028449	0.004020905
ENSG00000177076.5	ENSG00000177076	5	-1.379289024	0.479230577	-2.878132346	0.004000373	0.026965292
ENSG00000117834.11	ENSG00000117834	11	-1.379680557	0.320044265	-4.310905422	1.63E-05	0.000455329
ENSG00000214860.4	ENSG00000214860	4	-1.379996304	0.351744185	-3.923295293	8.73E-05	0.001693649
ENSG00000268584.1	ENSG00000268584	1	-1.380284154	0.489232077	-2.821327991	0.004782528	0.030604798
ENSG00000163239.11	ENSG00000163239	11	-1.380444358	0.274896168	-5.021693721	5.12E-07	2.74E-05
ENSG00000113396.11	ENSG00000113396	11	-1.380879461	0.427296698	-3.231664244	0.001230716	0.011792971
ENSG00000274487.1	ENSG00000274487	1	-1.382313911	0.310851862	-4.446857432	8.71E-06	0.000273963
ENSG00000058453.15	ENSG00000058453	15	-1.38270163	0.321815629	-4.296564571	1.73E-05	0.000479655
ENSG00000186765.10	ENSG00000186765	10	-1.383154548	0.337038277	-4.103850041	4.06E-05	0.00093463
ENSG00000244953.1	ENSG00000244953	1	-1.383921904	0.459615708	-3.011041355	0.002603534	0.019916924
ENSG00000138834.11	ENSG00000138834	11	-1.385238818	0.33135093	-4.180579237	2.91E-05	0.000712236
ENSG00000186417.12	ENSG00000186417	12	-1.385781192	0.411182633	-3.370232788	0.000751047	0.008234132
ENSG00000231305.3	ENSG00000231305	3	-1.386097555	0.486054971	-2.851730027	0.004348201	0.028602469
ENSG00000197421.8	ENSG00000197421	8	-1.386625308	0.345446208	-4.014012243	5.97E-05	0.001260001
ENSG00000273478.1	ENSG00000273478	1	-1.386674433	0.277568103	-4.995798928	5.86E-07	3.10E-05
ENSG00000268030.1	ENSG00000268030	1	-1.386868038	0.491229582	-2.823258386	0.004753824	0.030482103
ENSG00000074855.9	ENSG00000074855	9	-1.391500779	0.337419465	-4.12394934	3.72E-05	0.000872162
ENSG00000261123.1	ENSG00000261123	1	-1.391870456	0.432779866	-3.216116469	0.001299381	0.012255421
ENSG00000153822.12	ENSG00000153822	12	-1.392930673	0.401507279	-3.469253844	0.000521906	0.006278821
ENSG00000107331.15	ENSG00000107331	15	-1.394953841	0.29269173	-4.765948948	1.88E-06	7.99E-05
ENSG00000267288.2	ENSG00000267288	2	-1.395669435	0.494281558	-2.823632429	0.004748281	0.030464582
ENSG00000223473.2	ENSG00000223473	2	-1.398011419	0.475094368	-2.94259733	0.003254715	0.023359134
ENSG00000133519.11	ENSG00000133519	11	-1.39910252	0.493181996	-2.836888879	0.004555546	0.029559077
ENSG00000235370.6	ENSG00000235370	6	-1.399890138	0.420278357	-3.330864213	0.000865768	0.009115734
ENSG00000171747.7	ENSG00000171747	7	-1.400045269	0.420385921	-3.330380964	0.000867272	0.009128033
ENSG00000223947.1	ENSG00000223947	1	-1.40051987	0.39639834	-3.533112352	0.000410698	0.005305092
ENSG00000280213.1	ENSG00000280213	1	-1.401282782	0.405473302	-3.455918735	0.000548421	0.006514144
ENSG00000268087.1	ENSG00000268087	1	-1.404156738	0.402486325	-3.488706694	0.000485363	0.005977264
ENSG00000142621.18	ENSG00000142621	18	-1.405141059	0.51378981	-2.734855831	0.00624076	0.037165394
ENSG00000182264.7	ENSG00000182264	7	-1.405760538	0.404619282	-3.47427965	0.000512227	0.006203586
ENSG00000240053.8	ENSG00000240053	8	-1.407184627	0.380223674	-3.70093901	0.000214803	0.003283695
ENSG00000278616.1	ENSG00000278616	1	-1.407596549	0.428402422	-3.285687656	0.001017338	0.0102845
ENSG00000178502.5	ENSG00000178502	5	-1.407715439	0.360741364	-3.90228452	9.53E-05	0.001795095
ENSG00000114770.15	ENSG00000114770	15	-1.407864964	0.287522132	-4.896544677	9.75E-07	4.78E-05
ENSG00000178809.10	ENSG00000178809	10	-1.408122009	0.292489145	-4.814270994	1.48E-06	6.54E-05
ENSG00000170075.8	ENSG00000170075	8	-1.408544741	0.339101742	-4.15375259	3.27E-05	0.000785568
ENSG00000123454.9	ENSG00000123454	9	-1.409100899	0.444815822	-3.167829983	0.001535813	0.013787297
ENSG00000135063.16	ENSG00000135063	16	-1.413098836	0.25276092	-5.590653957	2.26E-08	1.97E-06
ENSG00000026036.19	ENSG00000026036	19	-1.413313278	0.407102234	-3.471642156	0.000517285	0.006241285
ENSG00000281538.1	ENSG00000281538	1	-1.413800839	0.501490501	-2.819197644	0.004814386	0.030757951
ENSG00000150594.6	ENSG00000150594	6	-1.415753731	0.4802361	-2.948036875	0.003197989	0.023043336
ENSG00000130294.13	ENSG00000130294	13	-1.415851242	0.49683989	-2.849713299	0.004375865	0.02872653
ENSG00000233421.4	ENSG00000233421	4	-1.417571678	0.517354909	-2.740037167	0.006143224	0.036701269
ENSG00000105877.16	ENSG00000105877	16	-1.418727159	0.510115675	-2.781187147	0.005416051	0.033475998
ENSG00000189423.10	ENSG00000189423	10	-1.418761123	0.479143537	-2.961035708	0.003066064	0.022425855
ENSG00000242419.4	ENSG00000242419	4	-1.419032281	0.37559699	-3.778071498	0.000158048	0.002614714
ENSG00000196876.12	ENSG00000196876	12	-1.419267191	0.443760622	-3.198272046	0.001382538	0.012831104
ENSG00000155265.9	ENSG00000155265	9	-1.421515304	0.319961448	-4.442770571	8.88E-06	0.000277934
ENSG00000222019.6	ENSG00000222019	6	-1.422408782	0.498576846	-2.852937906	0.004331708	0.028549107
ENSG00000230882.1	ENSG00000230882	1	-1.423275852	0.424665908	-3.351518979	0.000803695	0.008631288
ENSG00000230415.1	ENSG00000230415	1	-1.423988394	0.395192417	-3.603278635	0.000314228	0.004357332
ENSG00000169962.4	ENSG00000169962	4	-1.424259133	0.331497007	-4.296446429	1.74E-05	0.000479655
ENSG00000243708.7	ENSG00000243708	7	-1.424379532	0.325342967	-4.378086129	1.20E-05	0.000356228
ENSG00000280063.1	ENSG00000280063	1	-1.426314746	0.275329344	-5.180394956	2.21E-07	1.35E-05
ENSG00000066230.9	ENSG00000066230	9	-1.426895216	0.535483239	-2.664686982	0.007706001	0.043197178
ENSG00000099326.7	ENSG00000099326	7	-1.427948485	0.247432713	-5.771057775	7.88E-09	7.87E-07
ENSG00000261879.4	ENSG00000261879	4	-1.429899533	0.305433511	-4.6815411	2.85E-06	0.000111316
ENSG00000280351.2	ENSG00000280351	2	-1.431042922	0.318848652	-4.488157352	7.18E-06	0.000234003
ENSG00000188086.11	ENSG00000188086	11	-1.431285672	0.522554457	-2.739017253	0.006162314	0.036793325
ENSG00000280168.1	ENSG00000280168	1	-1.432110014	0.449861964	-3.183443207	0.001455347	0.013263961
ENSG00000149634.4	ENSG00000149634	4	-1.432165025	0.455458531	-3.14444659	0.001664013	0.014572182
ENSG00000142102.14	ENSG00000142102	14	-1.433317585	0.325737425	-4.400223841	1.08E-05	0.000328224
ENSG00000225556.1	ENSG00000225556	1	-1.43438106	0.460429284	-3.115312408	0.001837502	0.015706651
ENSG00000180539.7	ENSG00000180539	7	-1.436378211	0.360393294	-3.985585293	6.73E-05	0.001383196
ENSG00000196337.9	ENSG00000196337	9	-1.43819803	0.481929526	-2.984249673	0.002842747	0.021250199
ENSG00000275734.1	ENSG00000275734	1	-1.438468202	0.420773252	-3.418630328	0.000629372	0.007213874
ENSG00000100604.11	ENSG00000100604	11	-1.438790293	0.553368237	-2.600059413	0.009320762	0.049679972
ENSG00000078814.14	ENSG00000078814	14	-1.439061894	0.36480413	-3.944752199	7.99E-05	0.001579337
ENSG00000168907.12	ENSG00000168907	12	-1.439162309	0.229246962	-6.27778137	3.43E-10	4.99E-08
ENSG00000227307.1	ENSG00000227307	1	-1.439394298	0.51038856	-2.820193103	0.004799476	0.030674305
ENSG00000254154.7	ENSG00000254154	7	-1.439760904	0.251925474	-5.715027077	1.10E-08	1.06E-06
ENSG00000108018.14	ENSG00000108018	14	-1.439846049	0.551318429	-2.611641429	0.009010871	0.04834689
ENSG00000233609.3	ENSG00000233609	3	-1.440200565	0.370312867	-3.88914535	0.000100598	0.001865352
ENSG00000004660.13	ENSG00000004660	13	-1.440830242	0.231374591	-6.227262183	4.75E-10	6.59E-08
ENSG00000197119.11	ENSG00000197119	11	-1.4441238	0.352588	-4.09578261	4.21E-05	0.000964517
ENSG00000268049.1	ENSG00000268049	1	-1.445909213	0.394857644	-3.661849366	0.000250401	0.0036868
ENSG00000163554.10	ENSG00000163554	10	-1.447676918	0.473740287	-3.055845068	0.002244272	0.017983967
ENSG00000279693.1	ENSG00000279693	1	-1.447739062	0.529772964	-2.732753763	0.006280727	0.037318762
ENSG00000231160.8	ENSG00000231160	8	-1.448009203	0.350523267	-4.130993121	3.61E-05	0.000848054
ENSG00000133742.12	ENSG00000133742	12	-1.448557526	0.447709747	-3.235483562	0.001214369	0.011681419
ENSG00000241769.6	ENSG00000241769	6	-1.44900614	0.36972159	-3.919181838	8.89E-05	0.001712996
ENSG00000100307.11	ENSG00000100307	11	-1.450058863	0.268007703	-5.410511884	6.28E-08	4.53E-06
ENSG00000269680.1	ENSG00000269680	1	-1.451226966	0.398985355	-3.637293821	0.000275518	0.00394689
ENSG00000167037.17	ENSG00000167037	17	-1.452955666	0.242168144	-5.999780324	1.98E-09	2.29E-07
ENSG00000064687.11	ENSG00000064687	11	-1.453648853	0.338033677	-4.300307791	1.71E-05	0.000474762
ENSG00000259244.1	ENSG00000259244	1	-1.453711723	0.371609095	-3.911937949	9.16E-05	0.001742386
ENSG00000222713.1	ENSG00000222713	1	-1.454515442	0.540486172	-2.691124248	0.007121167	0.04082036
ENSG00000115602.15	ENSG00000115602	15	-1.455112725	0.455085858	-3.197446593	0.001386501	0.012838441
ENSG00000260097.2	ENSG00000260097	2	-1.456165142	0.338620276	-4.300289276	1.71E-05	0.000474762
ENSG00000268575.1	ENSG00000268575	1	-1.457954068	0.280982984	-5.188762845	2.12E-07	1.31E-05
ENSG00000270580.4	ENSG00000270580	4	-1.459919817	0.381606812	-3.825717395	0.000130392	0.002277874
ENSG00000261308.1	ENSG00000261308	1	-1.461301169	0.459331787	-3.181363035	0.001465838	0.013330932
ENSG00000184845.3	ENSG00000184845	3	-1.461904128	0.457831822	-3.193102918	0.001407528	0.012985961
ENSG00000183638.5	ENSG00000183638	5	-1.461942263	0.476459119	-3.068347742	0.00215246	0.01752415
ENSG00000009765.13	ENSG00000009765	13	-1.463831646	0.367846746	-3.979460642	6.91E-05	0.001416102
ENSG00000115423.17	ENSG00000115423	17	-1.465425834	0.540179133	-2.712851617	0.006670697	0.038911205
ENSG00000178038.15	ENSG00000178038	15	-1.466497826	0.317838263	-4.61397508	3.95E-06	0.000144626
ENSG00000140505.6	ENSG00000140505	6	-1.467014856	0.526550752	-2.786084439	0.005334897	0.03311757
ENSG00000091622.14	ENSG00000091622	14	-1.46711895	0.286635807	-5.118407794	3.08E-07	1.78E-05
ENSG00000227741.1	ENSG00000227741	1	-1.468493005	0.530853246	-2.766288078	0.005669842	0.034564916
ENSG00000171962.16	ENSG00000171962	16	-1.469105755	0.493439872	-2.977274106	0.002908239	0.021585329
ENSG00000261150.2	ENSG00000261150	2	-1.470483726	0.371204685	-3.961382454	7.45E-05	0.001490616
ENSG00000227370.1	ENSG00000227370	1	-1.471130561	0.423971989	-3.469876787	0.000520697	0.006271492
ENSG00000005961.16	ENSG00000005961	16	-1.475050178	0.444958847	-3.315026071	0.000916346	0.009507729
ENSG00000256453.1	ENSG00000256453	1	-1.475406056	0.516524135	-2.856412619	0.004284579	0.028332667
ENSG00000181409.10	ENSG00000181409	10	-1.475430523	0.303178513	-4.86654054	1.14E-06	5.32E-05
ENSG00000081248.9	ENSG00000081248	9	-1.475951325	0.477072919	-3.093764635	0.001976342	0.016528024
ENSG00000205238.8	ENSG00000205238	8	-1.476411027	0.323125674	-4.569154191	4.90E-06	0.000171205
ENSG00000231793.4	ENSG00000231793	4	-1.477247722	0.50380667	-2.932171826	0.003366005	0.023898984
ENSG00000258498.5	ENSG00000258498	5	-1.477884216	0.406405907	-3.636473262	0.000276396	0.00394692
ENSG00000243302.3	ENSG00000243302	3	-1.477903087	0.246925636	-5.985215275	2.16E-09	2.48E-07
ENSG00000188626.6	ENSG00000188626	6	-1.481748746	0.523930441	-2.82814021	0.00468193	0.030145678
ENSG00000008710.16	ENSG00000008710	16	-1.485503339	0.352425433	-4.215085519	2.50E-05	0.00063271
ENSG00000249505.1	ENSG00000249505	1	-1.486650241	0.522121348	-2.847327054	0.004408804	0.028859076
ENSG00000236304.1	ENSG00000236304	1	-1.487112838	0.511248452	-2.908786975	0.00362834	0.025182385
ENSG00000205593.10	ENSG00000205593	10	-1.487874747	0.381863987	-3.896347386	9.77E-05	0.001826983
ENSG00000103426.11	ENSG00000103426	11	-1.488105694	0.490497228	-3.03387177	0.00241437	0.018868345
ENSG00000222046.2	ENSG00000222046	2	-1.488488278	0.568753476	-2.617106254	0.008867873	0.047825248
ENSG00000178297.11	ENSG00000178297	11	-1.489326641	0.503939056	-2.955370543	0.003122937	0.022695182
ENSG00000182489.8	ENSG00000182489	8	-1.490130229	0.360328972	-4.135471592	3.54E-05	0.000836017
ENSG00000215790.5	ENSG00000215790	5	-1.490171825	0.269528382	-5.528812266	3.22E-08	2.63E-06
ENSG00000168010.9	ENSG00000168010	9	-1.490716257	0.305378297	-4.881539627	1.05E-06	5.04E-05
ENSG00000188897.7	ENSG00000188897	7	-1.491048387	0.47578508	-3.133869574	0.001725175	0.014980926
ENSG00000279713.1	ENSG00000279713	1	-1.492064973	0.570012474	-2.617600564	0.008855039	0.047793987
ENSG00000258130.6	ENSG00000258130	6	-1.492632244	0.370955524	-4.023749871	5.73E-05	0.001221389
ENSG00000130702.12	ENSG00000130702	12	-1.493391789	0.39526655	-3.778189146	0.000157973	0.002614714
ENSG00000269910.1	ENSG00000269910	1	-1.493676085	0.455979405	-3.275753395	0.001053805	0.010563329
ENSG00000225217.1	ENSG00000225217	1	-1.495684025	0.474472395	-3.15230989	0.001619843	0.014313177
ENSG00000128346.9	ENSG00000128346	9	-1.496003674	0.329193995	-4.544443997	5.51E-06	0.000188209
ENSG00000156042.16	ENSG00000156042	16	-1.496624554	0.542837538	-2.757039538	0.00583273	0.035367434
ENSG00000177519.3	ENSG00000177519	3	-1.496746092	0.569749916	-2.627022927	0.008613553	0.046844278
ENSG00000213316.8	ENSG00000213316	8	-1.496836183	0.48331862	-3.096996721	0.00195492	0.016426048
ENSG00000253649.2	ENSG00000253649	2	-1.497735171	0.411843346	-3.636662305	0.000276194	0.00394692
ENSG00000257379.1	ENSG00000257379	1	-1.49863685	0.439925753	-3.40656768	0.000657852	0.007452277
ENSG00000160796.15	ENSG00000160796	15	-1.499272975	0.323756547	-4.630865346	3.64E-06	0.000135505
ENSG00000165238.15	ENSG00000165238	15	-1.499608592	0.511938903	-2.929272583	0.003397563	0.024060169
ENSG00000174586.9	ENSG00000174586	9	-1.503597279	0.337178533	-4.459350558	8.22E-06	0.000261269
ENSG00000158488.14	ENSG00000158488	14	-1.503750093	0.464137086	-3.239883513	0.001195785	0.011558124
ENSG00000227775.3	ENSG00000227775	3	-1.504710485	0.353785941	-4.253166422	2.11E-05	0.000552125
ENSG00000279019.1	ENSG00000279019	1	-1.504948068	0.404735	-3.718354151	0.000200525	0.003114501
ENSG00000268592.3	ENSG00000268592	3	-1.506528638	0.527839714	-2.854140375	0.004315346	0.028487575
ENSG00000171219.8	ENSG00000171219	8	-1.507757634	0.308015047	-4.89507785	9.83E-07	4.81E-05
ENSG00000128536.14	ENSG00000128536	14	-1.508276379	0.558862937	-2.698830569	0.006958359	0.040086995
ENSG00000080854.13	ENSG00000080854	13	-1.509047586	0.41952498	-3.597038697	0.000321861	0.004438245
ENSG00000146221.9	ENSG00000146221	9	-1.509944692	0.572413513	-2.637856476	0.008343188	0.045772324
ENSG00000246640.1	ENSG00000246640	1	-1.510750861	0.446405913	-3.384253697	0.00071372	0.007927597
ENSG00000204385.9	ENSG00000204385	9	-1.511106613	0.488732265	-3.091890431	0.001988862	0.016593197
ENSG00000214837.7	ENSG00000214837	7	-1.512630179	0.311679902	-4.853152762	1.22E-06	5.57E-05
ENSG00000173838.10	ENSG00000173838	10	-1.513344996	0.579442227	-2.611727152	0.009008612	0.048344319
ENSG00000173662.18	ENSG00000173662	18	-1.514056282	0.57201808	-2.646867878	0.008124109	0.044938182
ENSG00000265018.5	ENSG00000265018	5	-1.514424528	0.450103192	-3.364616283	0.000766502	0.008362257
ENSG00000005379.14	ENSG00000005379	14	-1.51448854	0.356977963	-4.242526703	2.21E-05	0.000575089
ENSG00000279873.2	ENSG00000279873	2	-1.515202888	0.479658398	-3.158920792	0.001583545	0.014067039
ENSG00000205517.11	ENSG00000205517	11	-1.515536337	0.26469766	-5.725537338	1.03E-08	1.01E-06
ENSG00000186301.8	ENSG00000186301	8	-1.516538215	0.229633532	-6.604167091	4.00E-11	7.65E-09
ENSG00000078900.13	ENSG00000078900	13	-1.51662863	0.487991626	-3.10789888	0.001884225	0.015965371
ENSG00000229372.1	ENSG00000229372	1	-1.51725652	0.498216893	-3.045373492	0.002323915	0.018394276
ENSG00000161328.10	ENSG00000161328	10	-1.520787668	0.450651922	-3.374639256	0.000739125	0.008148674
ENSG00000160323.17	ENSG00000160323	17	-1.521052597	0.413153378	-3.681568827	0.000231803	0.003467475
ENSG00000275484.1	ENSG00000275484	1	-1.521506042	0.513038814	-2.96567433	0.003020201	0.022147092
ENSG00000179583.16	ENSG00000179583	16	-1.522524015	0.378087147	-4.026912918	5.65E-05	0.001209773
ENSG00000102001.11	ENSG00000102001	11	-1.523131025	0.37448629	-4.067254438	4.76E-05	0.001056119
ENSG00000273151.1	ENSG00000273151	1	-1.525099702	0.350003737	-4.357381197	1.32E-05	0.000385605
ENSG00000260404.2	ENSG00000260404	2	-1.525903077	0.313285545	-4.870646294	1.11E-06	5.24E-05
ENSG00000226007.2	ENSG00000226007	2	-1.528605279	0.493639468	-3.09660264	0.001957521	0.016442812
ENSG00000157103.9	ENSG00000157103	9	-1.529308	0.342892481	-4.460021978	8.20E-06	0.000261269
ENSG00000165816.11	ENSG00000165816	11	-1.53065105	0.36863934	-4.152164145	3.29E-05	0.000788702
ENSG00000279672.1	ENSG00000279672	1	-1.530660571	0.460439638	-3.324345785	0.000886262	0.009284734
ENSG00000103253.16	ENSG00000103253	16	-1.530828433	0.558272999	-2.742078584	0.006105173	0.036504041
ENSG00000172824.13	ENSG00000172824	13	-1.531502117	0.361873743	-4.2321449	2.31E-05	0.000595452
ENSG00000232354.6	ENSG00000232354	6	-1.531862957	0.391525819	-3.912546461	9.13E-05	0.001742222
ENSG00000276805.1	ENSG00000276805	1	-1.534324442	0.405462496	-3.784134065	0.000154245	0.002575327
ENSG00000180902.15	ENSG00000180902	15	-1.534327165	0.384798053	-3.987356884	6.68E-05	0.001377078
ENSG00000140398.12	ENSG00000140398	12	-1.534363838	0.31098313	-4.933913411	8.06E-07	4.07E-05
ENSG00000130518.15	ENSG00000130518	15	-1.536772726	0.283142229	-5.427564552	5.71E-08	4.24E-06
ENSG00000170482.15	ENSG00000170482	15	-1.538293879	0.486354886	-3.162904137	0.001562038	0.013926075
ENSG00000186976.13	ENSG00000186976	13	-1.538724781	0.524418763	-2.934152799	0.003344595	0.023803121
ENSG00000260259.1	ENSG00000260259	1	-1.542696075	0.585814592	-2.63342036	0.008452966	0.046220776
ENSG00000158477.6	ENSG00000158477	6	-1.543394296	0.478875642	-3.222954276	0.001268758	0.012036762
ENSG00000171533.10	ENSG00000171533	10	-1.546907569	0.336219123	-4.600891093	4.21E-06	0.000152373
ENSG00000172508.9	ENSG00000172508	9	-1.547000297	0.28888701	-5.355035859	8.55E-08	5.94E-06
ENSG00000232926.1	ENSG00000232926	1	-1.547732164	0.532054171	-2.908974776	0.003626161	0.025173695
ENSG00000164199.14	ENSG00000164199	14	-1.548584227	0.236566497	-6.546084281	5.91E-11	1.08E-08
ENSG00000267551.3	ENSG00000267551	3	-1.549591021	0.554047765	-2.796854564	0.005160276	0.032314174
ENSG00000260337.3	ENSG00000260337	3	-1.550454004	0.413796669	-3.746898223	0.000179035	0.002871002
